BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
NEUROCHIR_P;2018;250006954;250000015;NCINS;3;3;3.92;;
NEUROCHIR_P;2018;260020078;420784878;M2060;4;0;2.78;0;1
NEUROCHIR_P;2018;290004324;290000017;M1120;;;;0;1
NEUROCHIR_P;2018;290004324;290000017;M1160;;;;0;1
NEUROCHIR_P;2018;290004324;290000017;M2060;2;5;4.5;0;1
NEUROCHIR_P;2018;290004324;290000017;N2200;14;11;21.65;;
NEUROCHIR_P;2018;290004324;290000017;N2400;;;0.01;;
NEUROCHIR_P;2018;290004324;290000017;N2500;18;8;23.85;;
NEUROCHIR_P;2018;290004324;290000017;NAUT;4;1;4.97;;
NEUROCHIR_P;2018;290004324;290000017;NCINS;1;1;1.8;;
NEUROCHIR_P;2018;2B0000012;2B0000020;M1120;1;0;0.03;0;0
NEUROCHIR_P;2018;2B0000012;2B0000020;M2060;0;3;2.02;0;1
NEUROCHIR_P;2018;2B0000012;2B0000020;N2200;12;3;13.07;;
NEUROCHIR_P;2018;2B0000012;2B0000020;N2400;0;1;0.2;;
NEUROCHIR_P;2018;2B0000012;2B0000020;N2500;11;5;13.08;;
NEUROCHIR_P;2018;2B0000012;2B0000020;NAUT;0;1;0.29;;
NEUROCHIR_P;2018;2B0000012;2B0000020;NCINS;1;1;1.15;;
NEUROCHIR_P;2018;300780152;300017985;M103X;12;2;12.5;;
NEUROCHIR_P;2018;300780152;300017985;M1120;;2;0.1;0;0
NEUROCHIR_P;2018;300780152;300017985;M1160;5;16;14.5;0;1
NEUROCHIR_P;2018;300780152;300017985;M2060;3;;3;0;1
NEUROCHIR_P;2018;300780152;300017985;N2200;18;4;20.01;;
NEUROCHIR_P;2018;300780152;300017985;N2500;5;1;6.08;;
NEUROCHIR_P;2018;300780152;300017985;NAUT;;2;1.5;;
NEUROCHIR_P;2018;300780152;300017985;NCINS;1;;1;;
NEUROCHIR_P;2018;300782117;300780038;M1120;3;0;1.74;1;0
NEUROCHIR_P;2018;300782117;300780038;M1160;;;;1;0
NEUROCHIR_P;2018;300782117;300780038;M2060;2;3;3.03;0;1
NEUROCHIR_P;2018;300782117;300780038;N2200;5;0;5.92;;
NEUROCHIR_P;2018;300782117;300780038;N2400;;1;0.03;;
NEUROCHIR_P;2018;300782117;300780038;N2500;5;1;6.5;;
NEUROCHIR_P;2018;300782117;300780038;NAUT;3;1;4.13;;
NEUROCHIR_P;2018;300782117;300780038;NCINS;1;;0.5;;
NEUROCHIR_P;2018;310780283;310000112;M103X;12;5;15.5;;
NEUROCHIR_P;2018;310780283;310000112;M1120;;;;0;1
NEUROCHIR_P;2018;310780283;310000112;M1160;;;;0;1
NEUROCHIR_P;2018;310780283;310000112;M2060;6;;6;0;1
NEUROCHIR_P;2018;310780283;310000112;N2200;8;4;13.59;;
NEUROCHIR_P;2018;310780283;310000112;N2500;9;1;11.07;;
NEUROCHIR_P;2018;310780283;310000112;NAUT;1;;1;;
NEUROCHIR_P;2018;310780283;310000112;NCINS;1;;1;;
NEUROCHIR_P;2018;310781000;310788880;M103X;7;;7;;
NEUROCHIR_P;2018;310781000;310788880;M1120;4;;4;0;1
NEUROCHIR_P;2018;310781000;310788880;M1160;8;;8;0;1
NEUROCHIR_P;2018;310781000;310788880;M2060;6;;6;0;1
NEUROCHIR_P;2018;310781000;310788880;N2200;11;4;18.45;;
NEUROCHIR_P;2018;310781000;310788880;N2500;7;3;11.2;;
NEUROCHIR_P;2018;310781000;310788880;NCINS;2;;1.99;;
NEUROCHIR_P;2018;310783048;310781406;M103X;1;14;8.59;;
NEUROCHIR_P;2018;310783048;310781406;M1120;;2;0.67;;
NEUROCHIR_P;2018;310783048;310781406;M1160;4;6;3.93;;
NEUROCHIR_P;2018;310783048;310781406;M2060;;12;3.72;;
NEUROCHIR_P;2018;310783048;310781406;MAUT;;1;0.25;;
NEUROCHIR_P;2018;310783048;310781406;N2200;105;23;118.94;;
NEUROCHIR_P;2018;310783048;310781406;N2400;3;3;4.5;;
NEUROCHIR_P;2018;310783048;310781406;N2500;99;17;102.78;;
NEUROCHIR_P;2018;310783048;310781406;N4000;6;6;9.98;;
NEUROCHIR_P;2018;310783048;310781406;NCINS;18;7;21.65;;
NEUROCHIR_P;2018;330781360;330781196;M103X;6;;3.07;;
NEUROCHIR_P;2018;330781360;330781196;M2060;12;1;8.82;0;1
NEUROCHIR_P;2018;330781360;330781196;N2200;106;12;115.44;;
NEUROCHIR_P;2018;330781360;330781196;N2500;80;19;94.99;;
NEUROCHIR_P;2018;330781360;330781196;NAUT;25;4;26.88;;
NEUROCHIR_P;2018;330781360;330781196;NCINS;22;;20.47;;
NEUROCHIR_P;2018;340015502;340000512;M103X;7;;7;;
NEUROCHIR_P;2018;340015502;340000512;M1120;7;;7;0;1
NEUROCHIR_P;2018;340015502;340000512;M1160;3;;3;0;1
NEUROCHIR_P;2018;340015502;340000512;M2060;4;1;4.5;0;1
NEUROCHIR_P;2018;340015502;340000512;N2200;13;1;13.7;;
NEUROCHIR_P;2018;340015502;340000512;N2500;8;1;8.8;;
NEUROCHIR_P;2018;340015502;340000512;NAUT;5;;5;;
NEUROCHIR_P;2018;340015502;340000512;NCINS;3;;3;;
NEUROCHIR_P;2018;340782085;340780477;M103X;;2;0.2;;
NEUROCHIR_P;2018;340782085;340780477;M1120;;4;1.3;1;1
NEUROCHIR_P;2018;340782085;340780477;M1160;1;;0.58;0;1
NEUROCHIR_P;2018;340782085;340780477;M2060;3;12;7.7;1;1
NEUROCHIR_P;2018;340782085;340780477;MAUT;4;1;2.8;;
NEUROCHIR_P;2018;340782085;340780477;N2200;42;2;41.52;;
NEUROCHIR_P;2018;340782085;340780477;N2400;1;;0.75;;
NEUROCHIR_P;2018;340782085;340780477;N2500;48;;44.44;;
NEUROCHIR_P;2018;340782085;340780477;NAUT;5;2;3.58;;
NEUROCHIR_P;2018;340782085;340780477;NCINS;9;;8.73;;
NEUROCHIR_P;2018;350000741;350005179;M103X;9;2;5.39;;
NEUROCHIR_P;2018;350000741;350005179;M1160;11;4;5;0;1
NEUROCHIR_P;2018;350000741;350005179;M2060;8;0;2.54;0;1
NEUROCHIR_P;2018;350000741;350005179;N2200;35;17;47.86;;
NEUROCHIR_P;2018;350000741;350005179;N2500;40;16;48;;
NEUROCHIR_P;2018;350000741;350005179;NAUT;11;0;10.69;;
NEUROCHIR_P;2018;350000741;350005179;NCINS;3;0;2.15;;
NEUROCHIR_P;2018;370000499;370000481;M2060;1;0;1;1;0
NEUROCHIR_P;2018;370000499;370000481;N2200;3;0;2.45;;
NEUROCHIR_P;2018;370000499;370000481;N2500;0;0;0.66;;
NEUROCHIR_P;2018;370000861;370000481;M1120;14;8;14.3;;
NEUROCHIR_P;2018;370000861;370000481;M1160;2;3;3.25;0;1
NEUROCHIR_P;2018;370000861;370000481;M2060;7;2;5.7;1;0
NEUROCHIR_P;2018;370000861;370000481;N2200;42;14;52.04;;
NEUROCHIR_P;2018;370000861;370000481;N2400;1;2;1.64;;
NEUROCHIR_P;2018;370000861;370000481;N2500;39;14;48.29;;
NEUROCHIR_P;2018;370000861;370000481;N4000;12;1;9.79;;
NEUROCHIR_P;2018;370000861;370000481;NAUT;17;3;18.51;;
NEUROCHIR_P;2018;370000861;370000481;NCINS;2;0;2.88;;
NEUROCHIR_P;2018;380000067;380780080;M103X;3;;3;;
NEUROCHIR_P;2018;380000067;380780080;M1120;1;;0.4;1;0
NEUROCHIR_P;2018;380000067;380780080;M1160;1;7;4.94;0;1
NEUROCHIR_P;2018;380000067;380780080;M2060;11;;6.74;0;1
NEUROCHIR_P;2018;380000067;380780080;N2200;50;19;60.7;;
NEUROCHIR_P;2018;380000067;380780080;N2400;3;1;2.64;;
NEUROCHIR_P;2018;380000067;380780080;N2500;46;10;47.7;;
NEUROCHIR_P;2018;380000067;380780080;N4000;8;5;12.89;;
NEUROCHIR_P;2018;380000067;380780080;NAUT;17;2;19.37;;
NEUROCHIR_P;2018;380000067;380780080;NCINS;5;1;5.68;;
NEUROCHIR_P;2018;420785354;420784878;M103X;5;0;2.5;;
NEUROCHIR_P;2018;420785354;420784878;M2060;8;0;4.68;0;1
NEUROCHIR_P;2018;420785354;420784878;N2200;38;15;40.95;;
NEUROCHIR_P;2018;420785354;420784878;N2400;2;2;0.15;;
NEUROCHIR_P;2018;420785354;420784878;N2500;28;3;25.02;;
NEUROCHIR_P;2018;420785354;420784878;NAUT;20;2;13.22;;
NEUROCHIR_P;2018;420785354;420784878;NCINS;3;0;2.33;;
NEUROCHIR_P;2018;440017598;440000289;M1120;7;1;2.5;;
NEUROCHIR_P;2018;440017598;440000289;M2060;6;2;2.62;;
NEUROCHIR_P;2018;440017598;440000289;N2200;14;2;15.55;;
NEUROCHIR_P;2018;440017598;440000289;N2500;13;4;14.67;;
NEUROCHIR_P;2018;440017598;440000289;N4000;2;1;3.54;;
NEUROCHIR_P;2018;440017598;440000289;NAUT;9;4;10.26;;
NEUROCHIR_P;2018;440017598;440000289;NCINS;0;0;0.01;;
NEUROCHIR_P;2018;450002613;450000088;M2060;0;4;3.2;;
NEUROCHIR_P;2018;450002613;450000088;N2200;8;2;9.18;;
NEUROCHIR_P;2018;450002613;450000088;N2500;8;0;6.86;;
NEUROCHIR_P;2018;450002613;450000088;NAUT;1;0;1;;
NEUROCHIR_P;2018;450002613;450000088;NCINS;0;0;0.26;;
NEUROCHIR_P;2018;490000049;490000031;M103X;0;3;1;;
NEUROCHIR_P;2018;490000049;490000031;M1160;2;0;2;0;1
NEUROCHIR_P;2018;490000049;490000031;M2060;7;0;7;0;1
NEUROCHIR_P;2018;490000049;490000031;N2200;20;17;33.87;;
NEUROCHIR_P;2018;490000049;490000031;N2500;18;19;32.52;;
NEUROCHIR_P;2018;490000049;490000031;N4000;2;0;2.48;;
NEUROCHIR_P;2018;490000049;490000031;NAUT;9;2;9.81;;
NEUROCHIR_P;2018;490000049;490000031;NCINS;15;3;5.86;;
NEUROCHIR_P;2018;510004302;510000029;M1120;;;;0;1
NEUROCHIR_P;2018;510004302;510000029;M1160;;;;0;1
NEUROCHIR_P;2018;510004302;510000029;M2060;7;;3.36;0;1
NEUROCHIR_P;2018;510004302;510000029;N2200;27;4;25.9;;
NEUROCHIR_P;2018;510004302;510000029;N2500;12;11;20.4;;
NEUROCHIR_P;2018;510004302;510000029;NAUT;18;6;12.4;;
NEUROCHIR_P;2018;510004302;510000029;NCINS;0;4;0.8;;
NEUROCHIR_P;2018;540001138;540023264;M103X;;8;4.2;;
NEUROCHIR_P;2018;540001138;540023264;M1120;;;;1;1
NEUROCHIR_P;2018;540001138;540023264;M1160;;6;2.16;0;1
NEUROCHIR_P;2018;540001138;540023264;M2060;0;9;6.31;0;1
NEUROCHIR_P;2018;540001138;540023264;MAUT;;1;0.2;;
NEUROCHIR_P;2018;540001138;540023264;N2200;37;43;65.21;;
NEUROCHIR_P;2018;540001138;540023264;N2500;25;42;48.38;;
NEUROCHIR_P;2018;540001138;540023264;NAUT;11;14;17.77;;
NEUROCHIR_P;2018;540001138;540023264;NCINS;12;7;17.28;;
NEUROCHIR_P;2018;540002698;540023264;M1120;;;;0;1
NEUROCHIR_P;2018;540002698;540023264;M1160;;;;0;1
NEUROCHIR_P;2018;540002698;540023264;M2060;1;3;1.18;0;1
NEUROCHIR_P;2018;540002698;540023264;MAUT;;6;0.51;;
NEUROCHIR_P;2018;540002698;540023264;N2200;;15;8.58;;
NEUROCHIR_P;2018;540002698;540023264;N2500;;23;12.41;;
NEUROCHIR_P;2018;540002698;540023264;NAUT;1;7;4.32;;
NEUROCHIR_P;2018;540002698;540023264;NCINS;;6;4.06;;
NEUROCHIR_P;2018;590000618;590782215;M103X;4;;2.2;;
NEUROCHIR_P;2018;590000618;590782215;M2060;6;1;5.66;0;1
NEUROCHIR_P;2018;590000618;590782215;N2200;20;4;22.85;;
NEUROCHIR_P;2018;590000618;590782215;N2500;13;6;19.2;;
NEUROCHIR_P;2018;590000618;590782215;NAUT;5;1;2.98;;
NEUROCHIR_P;2018;590000618;590782215;NCINS;;;0.24;;
NEUROCHIR_P;2018;590796975;590780193;M1120;4;;2.53;;
NEUROCHIR_P;2018;590796975;590780193;M2060;12;;4.9;;
NEUROCHIR_P;2018;590796975;590780193;MAUT;1;;1.46;;
NEUROCHIR_P;2018;590796975;590780193;N2200;41;24;63.15;;
NEUROCHIR_P;2018;590796975;590780193;N2400;5;0;5.05;;
NEUROCHIR_P;2018;590796975;590780193;N2500;69;21;76.84;;
NEUROCHIR_P;2018;590796975;590780193;NAUT;35;7;40.23;;
NEUROCHIR_P;2018;590796975;590780193;NCINS;8;3;11.02;;
NEUROCHIR_P;2018;630000404;630780989;M1160;;;;0;1
NEUROCHIR_P;2018;630000404;630780989;M2060;3;;1.95;0;1
NEUROCHIR_P;2018;630000404;630780989;N2200;25;9;31.31;;
NEUROCHIR_P;2018;630000404;630780989;N2500;17;6;20.17;;
NEUROCHIR_P;2018;630000404;630780989;NAUT;9;3;11.88;;
NEUROCHIR_P;2018;630000404;630780989;NCINS;1;;1.09;;
NEUROCHIR_P;2018;640000162;640780417;M2060;3;5;3.86;0;1
NEUROCHIR_P;2018;640000162;640780417;N2200;11;1;11.64;;
NEUROCHIR_P;2018;640000162;640780417;N2500;13;3;13.72;;
NEUROCHIR_P;2018;640000162;640780417;NAUT;2;2;3.45;;
NEUROCHIR_P;2018;640000162;640780417;NCINS;1;0;1;;
NEUROCHIR_P;2018;640780946;640000469;M2060;5;;5;0;1
NEUROCHIR_P;2018;640780946;640000469;N2200;5;10;8.56;;
NEUROCHIR_P;2018;640780946;640000469;N2500;6;;5.97;;
NEUROCHIR_P;2018;660000084;660780180;M103X;31;4;29.73;;
NEUROCHIR_P;2018;660000084;660780180;M1120;13;1;12.4;1;0
NEUROCHIR_P;2018;660000084;660780180;M1160;1;16;1.02;0;1
NEUROCHIR_P;2018;660000084;660780180;M2060;4;;4;0;1
NEUROCHIR_P;2018;660000084;660780180;N2200;9;1;9.38;;
NEUROCHIR_P;2018;660000084;660780180;N2500;11;1;11.59;;
NEUROCHIR_P;2018;660000084;660780180;NAUT;2;;2;;
NEUROCHIR_P;2018;660000084;660780180;NCINS;1;;1;;
NEUROCHIR_P;2018;670783273;670780055;M103X;6;;5.42;;
NEUROCHIR_P;2018;670783273;670780055;M1120;1;;0.5;0;
NEUROCHIR_P;2018;670783273;670780055;M1160;3;1;2.53;0;1
NEUROCHIR_P;2018;670783273;670780055;M2060;6;;6;1;1
NEUROCHIR_P;2018;670783273;670780055;MAUT;;1;0.9;;
NEUROCHIR_P;2018;670783273;670780055;N2200;30;11;37.65;;
NEUROCHIR_P;2018;670783273;670780055;N2400;1;1;1.5;;
NEUROCHIR_P;2018;670783273;670780055;N2500;25;6;28.02;;
NEUROCHIR_P;2018;670783273;670780055;NAUT;19;6;22.25;;
NEUROCHIR_P;2018;670783273;670780055;NCINS;1;0;1;;
NEUROCHIR_P;2018;680000684;680000973;M103X;7;1;7;;
NEUROCHIR_P;2018;680000684;680000973;M1120;10;;9.6;0;1
NEUROCHIR_P;2018;680000684;680000973;M1160;5;;4.78;0;1
NEUROCHIR_P;2018;680000684;680000973;M2060;9;3;8.32;0;1
NEUROCHIR_P;2018;680000684;680000973;N2200;18;7;22.35;;
NEUROCHIR_P;2018;680000684;680000973;N2500;17;2;18.76;;
NEUROCHIR_P;2018;680000684;680000973;NAUT;15;5;19.33;;
NEUROCHIR_P;2018;680000684;680000973;NCINS;1;;1;;
NEUROCHIR_P;2018;690007539;690781810;M2060;1;;0.1;0;1
NEUROCHIR_P;2018;690007539;690781810;NAUT;;;0.19;;
NEUROCHIR_P;2018;690780648;690036900;M103X;;1;1;;
NEUROCHIR_P;2018;690780648;690036900;M1120;;1;1;0;0
NEUROCHIR_P;2018;690780648;690036900;M1160;;5;5;;
NEUROCHIR_P;2018;690780648;690036900;M2060;4;;4;0;0
NEUROCHIR_P;2018;690780648;690036900;N2200;;24;1.44;;
NEUROCHIR_P;2018;690780648;690036900;N2500;;11;0.66;;
NEUROCHIR_P;2018;690780648;690036900;NAUT;;1;0.06;;
NEUROCHIR_P;2018;690780648;690036900;NCINS;;2;0.12;;
NEUROCHIR_P;2018;690782834;690000724;M103X;19;1;19;;
NEUROCHIR_P;2018;690782834;690000724;M2060;2;2;2.5;0;1
NEUROCHIR_P;2018;690782834;690000724;N2200;6;1;7.42;;
NEUROCHIR_P;2018;690782834;690000724;N2500;4;2;5.25;;
NEUROCHIR_P;2018;690782834;690000724;NCINS;1;0;1;;
NEUROCHIR_P;2018;690784178;690781810;M103X;5;2;5.33;;
NEUROCHIR_P;2018;690784178;690781810;M1120;;;;0;1
NEUROCHIR_P;2018;690784178;690781810;M1160;;;0.3;0;1
NEUROCHIR_P;2018;690784178;690781810;M2060;5;11;5.3;1;0
NEUROCHIR_P;2018;690784178;690781810;MAUT;2;3;2.79;;
NEUROCHIR_P;2018;690784178;690781810;N2200;104;17;117.6;;
NEUROCHIR_P;2018;690784178;690781810;N2400;;;0.09;;
NEUROCHIR_P;2018;690784178;690781810;N2500;81;6;84.23;;
NEUROCHIR_P;2018;690784178;690781810;NAUT;22;5;24.27;;
NEUROCHIR_P;2018;690784178;690781810;NCINS;5;1;5.76;;
NEUROCHIR_P;2018;740000237;740781133;M1120;;;;0;1
NEUROCHIR_P;2018;740000237;740781133;M1160;;;;0;1
NEUROCHIR_P;2018;740000237;740781133;M2060;0;3;2.78;0;1
NEUROCHIR_P;2018;740000237;740781133;N2200;19;6;9.52;;
NEUROCHIR_P;2018;740000237;740781133;N2500;20;3;7.79;;
NEUROCHIR_P;2018;740000237;740781133;NAUT;8;6;2.54;;
NEUROCHIR_P;2018;740000237;740781133;NCINS;1;;0.4;;
NEUROCHIR_P;2018;750000499;750140014;M103X;10;1;8.63;;
NEUROCHIR_P;2018;750000499;750140014;M1120;9;3;8.89;1;0
NEUROCHIR_P;2018;750000499;750140014;M1160;3;2;3.3;1;0
NEUROCHIR_P;2018;750000499;750140014;M2060;8;1;4.99;1;1
NEUROCHIR_P;2018;750000499;750140014;N2200;2;20;19.01;;
NEUROCHIR_P;2018;750000499;750140014;N2400;;2;0.55;;
NEUROCHIR_P;2018;750000499;750140014;N2500;4;24;21.75;;
NEUROCHIR_P;2018;750000499;750140014;NAUT;1;1;1.36;;
NEUROCHIR_P;2018;750000499;750140014;NCINS;2;;2;;
NEUROCHIR_P;2018;750000549;750150229;M103X;30;1;31.28;;
NEUROCHIR_P;2018;750000549;750150229;M1120;2;;2.06;0;0
NEUROCHIR_P;2018;750000549;750150229;M1160;3;;3.37;0;1
NEUROCHIR_P;2018;750000549;750150229;M2060;30;10;30.12;0;0
NEUROCHIR_P;2018;750000549;750150229;MAUT;3;3;4.72;;
NEUROCHIR_P;2018;750000549;750150229;N2200;34;2;29.74;;
NEUROCHIR_P;2018;750000549;750150229;N2500;30;1;24.66;;
NEUROCHIR_P;2018;750000549;750150229;N4000;4;1;5.71;;
NEUROCHIR_P;2018;750000549;750150229;NAUT;30;7;28.46;;
NEUROCHIR_P;2018;750000549;750150229;NCINS;2;1;2.21;;
NEUROCHIR_P;2018;750100042;750712184;M1160;5;2;5.5;;
NEUROCHIR_P;2018;750100042;750712184;M2060;3;5;6.5;;
NEUROCHIR_P;2018;750100042;750712184;N2200;23;5;25.86;;
NEUROCHIR_P;2018;750100042;750712184;N2400;2;;2;;
NEUROCHIR_P;2018;750100042;750712184;N2500;23;2;23.91;;
NEUROCHIR_P;2018;750100042;750712184;N4000;6;;6;;
NEUROCHIR_P;2018;750100042;750712184;NAUT;5;1;5.91;;
NEUROCHIR_P;2018;750100042;750712184;NCINS;3;;4.5;;
NEUROCHIR_P;2018;750100125;750712184;M103X;27;1;27.5;;
NEUROCHIR_P;2018;750100125;750712184;M1160;2;6;4.7;0;1
NEUROCHIR_P;2018;750100125;750712184;M2060;12;11;17.2;1;1
NEUROCHIR_P;2018;750100125;750712184;N2200;48;5;52;;
NEUROCHIR_P;2018;750100125;750712184;N2400;1;0;1;;
NEUROCHIR_P;2018;750100125;750712184;N2500;42;7;47.6;;
NEUROCHIR_P;2018;750100125;750712184;N4000;6;0;6;;
NEUROCHIR_P;2018;750100125;750712184;NAUT;5;0;5;;
NEUROCHIR_P;2018;750100125;750712184;NCINS;2;0;2;;
NEUROCHIR_P;2018;750100208;750712184;M2060;7;3;8.96;1;1
NEUROCHIR_P;2018;750100208;750712184;N2200;12;3;13.4;;
NEUROCHIR_P;2018;750100208;750712184;N2500;14;1;15.4;;
NEUROCHIR_P;2018;750100208;750712184;NAUT;8;3;10.4;;
NEUROCHIR_P;2018;750100208;750712184;NCINS;3;1;4.22;;
NEUROCHIR_P;2018;760000158;760780239;M103X;4;;3;;
NEUROCHIR_P;2018;760000158;760780239;M2060;9;;5.37;1;0
NEUROCHIR_P;2018;760000158;760780239;N2200;56;25;78.03;;
NEUROCHIR_P;2018;760000158;760780239;N2500;45;26;60.95;;
NEUROCHIR_P;2018;760000158;760780239;NAUT;25;8;29.43;;
NEUROCHIR_P;2018;760000158;760780239;NCINS;2;;2;;
NEUROCHIR_P;2018;800006124;800000044;M1120;;;;1;0
NEUROCHIR_P;2018;800006124;800000044;M2060;2;7;3.52;1;0
NEUROCHIR_P;2018;800006124;800000044;MAUT;;1;0.05;;
NEUROCHIR_P;2018;800006124;800000044;N2200;12;8;18.32;;
NEUROCHIR_P;2018;800006124;800000044;N2500;17;4;19.94;;
NEUROCHIR_P;2018;800006124;800000044;NAUT;6;4;8.07;;
NEUROCHIR_P;2018;800006124;800000044;NCINS;1;1;1.49;;
NEUROCHIR_P;2018;830100574;750821092;M103X;3;;2.4;;
NEUROCHIR_P;2018;830100574;750821092;M1120;2;;1.5;1;0
NEUROCHIR_P;2018;830100574;750821092;M1160;3;;2.4;1;0
NEUROCHIR_P;2018;830100574;750821092;M2060;5;;4.42;1;0
NEUROCHIR_P;2018;830100574;750821092;N2200;9;;7.2;;
NEUROCHIR_P;2018;830100574;750821092;N2400;2;;1.5;;
NEUROCHIR_P;2018;830100574;750821092;N2500;9;;7.2;;
NEUROCHIR_P;2018;830100574;750821092;NCINS;1;;0.8;;
NEUROCHIR_P;2018;860000223;860014208;M103X;2;7;4.17;;
NEUROCHIR_P;2018;860000223;860014208;M1120;10;7;10.03;1;
NEUROCHIR_P;2018;860000223;860014208;M1160;;8;1.34;1;0
NEUROCHIR_P;2018;860000223;860014208;M2060;7;1;5.01;0;1
NEUROCHIR_P;2018;860000223;860014208;N2200;49;14;56.55;;
NEUROCHIR_P;2018;860000223;860014208;N2400;;1;0.9;;
NEUROCHIR_P;2018;860000223;860014208;N2500;43;11;41.9;;
NEUROCHIR_P;2018;860000223;860014208;N4000;4;;1.99;;
NEUROCHIR_P;2018;860000223;860014208;NAUT;21;10;20.13;;
NEUROCHIR_P;2018;860000223;860014208;NCINS;3;;3;;
NEUROCHIR_P;2018;870000064;870000015;M1120;0;1;0.57;0;1
NEUROCHIR_P;2018;870000064;870000015;M1160;1;0;0.15;0;1
NEUROCHIR_P;2018;870000064;870000015;M2060;7;0;4.25;0;1
NEUROCHIR_P;2018;870000064;870000015;MAUT;2;2;1.17;;
NEUROCHIR_P;2018;870000064;870000015;N2200;29;5;36.57;;
NEUROCHIR_P;2018;870000064;870000015;N2400;2;;2.02;;
NEUROCHIR_P;2018;870000064;870000015;N2500;25;6;31.07;;
NEUROCHIR_P;2018;870000064;870000015;NAUT;12;1;8.26;;
NEUROCHIR_P;2018;870000064;870000015;NCINS;5;1;6;;
NEUROCHIR_P;2018;920000650;920150059;M1120;5;4;8.22;0;1
NEUROCHIR_P;2018;920000650;920150059;M1160;;;;0;1
NEUROCHIR_P;2018;920000650;920150059;M2060;8;2;9.84;0;1
NEUROCHIR_P;2018;920000650;920150059;N2200;23;1;21.59;;
NEUROCHIR_P;2018;920000650;920150059;N2400;;3;1.5;;
NEUROCHIR_P;2018;920000650;920150059;N2500;13;;12.26;;
NEUROCHIR_P;2018;920000650;920150059;NAUT;3;4;5.41;;
NEUROCHIR_P;2018;920000650;920150059;NCINS;1;;1;;
NEUROCHIR_P;2018;920100039;750712184;M1120;0;1;0.5;0;0
NEUROCHIR_P;2018;920100039;750712184;M2060;4;2;4.7;0;1
NEUROCHIR_P;2018;920100039;750712184;N2200;15;1;15.86;;
NEUROCHIR_P;2018;920100039;750712184;N2500;15;2;16.77;;
NEUROCHIR_P;2018;920100039;750712184;NAUT;4;;4;;
NEUROCHIR_P;2018;920100039;750712184;NCINS;2;;2;;
NEUROCHIR_P;2018;920120011;750821092;M1120;;;;0;1
NEUROCHIR_P;2018;920120011;750821092;M1160;;;;1;0
NEUROCHIR_P;2018;920120011;750821092;M2060;4;2;5.3;1;0
NEUROCHIR_P;2018;920120011;750821092;N2200;8;;8;;
NEUROCHIR_P;2018;920120011;750821092;N2500;5;1;5.92;;
NEUROCHIR_P;2018;920120011;750821092;NAUT;2;;2;;
NEUROCHIR_P;2018;930300025;930000393;M103X;;7;5.2;;
NEUROCHIR_P;2018;930300025;930000393;M2060;;7;0.9;0;1
NEUROCHIR_P;2018;930300025;930000393;N2200;22;1;16;;
NEUROCHIR_P;2018;930300025;930000393;N2500;15;2;11.54;;
NEUROCHIR_P;2018;930300025;930000393;NCINS;1;;1;;
NEUROCHIR_P;2018;940100027;750712184;M103X;0;8;3.76;;
NEUROCHIR_P;2018;940100027;750712184;M1120;1;2;1.9;0;0
NEUROCHIR_P;2018;940100027;750712184;M1160;2;2;3;1;1
NEUROCHIR_P;2018;940100027;750712184;M2060;8;2;9;1;1
NEUROCHIR_P;2018;940100027;750712184;MAUT;1;;1;;
NEUROCHIR_P;2018;940100027;750712184;N2200;24;;23.41;;
NEUROCHIR_P;2018;940100027;750712184;N2500;23;;21.14;;
NEUROCHIR_P;2018;940100027;750712184;N4000;2;;2;;
NEUROCHIR_P;2018;940100027;750712184;NAUT;6;;6;;
NEUROCHIR_P;2018;940100027;750712184;NCINS;1;1;1.5;;
NEUROCHIR_P;2018;940100043;750712184;M1120;;1;0.1;1;
NEUROCHIR_P;2018;940100043;750712184;M1160;5;3;5.5;;1
NEUROCHIR_P;2018;940100043;750712184;M2060;8;3;8.5;0;1
NEUROCHIR_P;2018;940100043;750712184;N2200;23;3;25.5;;
NEUROCHIR_P;2018;940100043;750712184;N2500;21;1;21.9;;
NEUROCHIR_P;2018;940100043;750712184;N4000;5;3;7.4;;
NEUROCHIR_P;2018;940100043;750712184;NCINS;2;1;2.03;;
NEUROCHIR_P;2018;970100442;970100228;M2060;4;;4;0;1
NEUROCHIR_P;2018;970100442;970100228;N2500;9;;9;;
NEUROCHIR_P;2018;970100442;970100228;NAUT;5;;5;;
NEUROCHIR_P;2018;970100442;970100228;NCINS;11;;11;;
NEUROCHIR_P;2018;970211215;970211207;M2060;4;;4.25;0;1
NEUROCHIR_P;2018;970211215;970211207;N2200;4;;3.85;;
NEUROCHIR_P;2018;970211215;970211207;N2500;4;;3.97;;
NEUROCHIR_P;2018;970211215;970211207;NAUT;1;;1;;
NEUROCHIR_P;2018;970211215;970211207;NCINS;1;;0.15;;
NEUROCHIR_P;2018;970400057;970408589;M1120;;;;0;1
NEUROCHIR_P;2018;970400057;970408589;M2060;4;4;5.47;0;1
NEUROCHIR_P;2018;970400057;970408589;N2200;11;7;12.65;;
NEUROCHIR_P;2018;970400057;970408589;N2500;10;13;14.61;;
NEUROCHIR_P;2018;970400057;970408589;NAUT;3;5;6.32;;
NEUROCHIR_P;2018;970400057;970408589;NCINS;2;;2;;
NEUROCHIR_P;2017;060780947;060800174;M2060;0;2;0.9;0;1
